,Train_r2,Train_PearsonR,Train_SpearmanR,Train_R2,Train_RMSE,Train_MAE
248,0.9004596972413345,0.9489255488400204,0.9377586588907488,0.9003884450812087,0.5108777425073224,0.35290924619210756
249,0.900296028276476,0.9488393058239505,0.9376354924748906,0.9002248052060488,0.5112972001905,0.35285632968793573
250,0.9006072758967637,0.9490033065784153,0.9377593522431088,0.9005366855000156,0.5104974606834259,0.3523584895407482
251,0.9004613606130701,0.948926425289691,0.9377817187536938,0.9003905757112898,0.5108722787972768,0.3527325717423133
252,0.900746564736508,0.9490766906507133,0.9381094197167048,0.9006756661068426,0.5101406756265686,0.3517260361635949
253,0.9008061550859153,0.9491080839851243,0.9378859852073314,0.9007357441660274,0.5099863685376723,0.3518654078113927
254,0.9008972161396301,0.949156054682069,0.9378464156585864,0.9008275332814575,0.5097505231984965,0.35166601682082244
255,0.9009829032806054,0.9492011922035319,0.9380264811090582,0.9009121918031114,0.5095329026188158,0.3513194854985148
256,0.9011156377929208,0.9492711086896733,0.9379907348187836,0.9010452305964285,0.50919072928507,0.3517068593832728
257,0.9010318639978626,0.9492269823376607,0.9378899840081021,0.900963416611578,0.509401180563531,0.3516584522444084
258,0.9010732418023445,0.9492487776143552,0.9380953466280559,0.9010022857631751,0.5093012077345331,0.35133023572794164
259,0.901118588029563,0.9492726626368024,0.9381411324622793,0.9010487046998024,0.5091817908742798,0.35129411830656365
260,0.901362551864056,0.9494011543410166,0.9383257219461325,0.9012923479774818,0.5085545369293699,0.35103303370794026
261,0.9012601038465619,0.9493471987879675,0.9380849024221833,0.9011901011619516,0.5088178631366631,0.35116078127410894
262,0.9013942838654903,0.9494178657817074,0.93806877792382,0.9013231414514946,0.5084752047694624,0.35070359756962877
263,0.9015128424505633,0.9494803012440878,0.9382208787963159,0.9014434234257312,0.5081652078178597,0.3505235569754384
264,0.9016128002487457,0.9495329379483077,0.9382904201543875,0.9015423421328773,0.507910127607126,0.3505439156184325
265,0.9017317907952009,0.9495955932896923,0.9383054611994146,0.9016599876024856,0.5076065900915098,0.35016618770189517
266,0.9016667413210473,0.9495613415262063,0.9381698075954105,0.901595994978456,0.5077717202058318,0.35010917911047656
267,0.9017523820495204,0.9496064353454648,0.9381075431026582,0.9016840539575948,0.5075444740328763,0.35090663765488095
268,0.9019066806547211,0.9496876753200081,0.9382729028093865,0.901838408206808,0.5071458997309037,0.3500191314999396
269,0.9022137195806048,0.9498493141444089,0.938540039355309,0.9021447659619678,0.5063538919292204,0.34931138463321026
270,0.9022433159361984,0.9498648935170717,0.9385785844260401,0.9021758132514001,0.5062735581424559,0.34922233713459044
271,0.9022940647101859,0.9498916068216345,0.9384145118237511,0.902226598748922,0.5061421249393255,0.34903480220169014
272,0.9023676381232187,0.9499303332998796,0.9385061945570857,0.9022982713794342,0.505956577604391,0.3490066833738313
273,0.902511624828891,0.9500061183112943,0.938631917394828,0.9024442828965978,0.5055783698171362,0.34883569403557496
274,0.9022574504354448,0.9498723337561964,0.9386452095626846,0.9021855424499338,0.5062483815547415,0.34893482350552085
275,0.9026146845349934,0.9500603583641384,0.9386882391731032,0.9025458852037587,0.50531502640691,0.34846005055205115
276,0.9026150058423716,0.9500605274625242,0.9386931263075202,0.9025472098362526,0.5053115921805584,0.34870853859454015
277,0.9030963848482505,0.9503138349241527,0.9390373084585911,0.9030294151927785,0.50405987777608,0.34781939442139403
278,0.9026904418440131,0.9501002272623739,0.9386993363828451,0.9026222665178073,0.5051169629825936,0.3483817044973605
279,0.903131390696107,0.9503322527916797,0.9390007797633146,0.9030621930299624,0.5039746798314777,0.34783449816915546
280,0.9032670455256807,0.9504036224287454,0.9391414052036102,0.9032005353571105,0.5036149341082846,0.34762332211502217
281,0.9029476456182745,0.9502355737490962,0.9388761198210442,0.9028794311494435,0.5044495409319983,0.34831846070314637
282,0.9030973173764489,0.9503143255662563,0.9388993911067788,0.9030288009420454,0.5040614742326742,0.3476661517206163
283,0.9032407640632587,0.9503897958539207,0.9390367898475321,0.9031719464429973,0.503689297852132,0.3475186113255388
284,0.9033475683736538,0.9504459839326252,0.9390451378884446,0.9032802127631175,0.5034076241175445,0.3475040868795094
285,0.9034680547331234,0.9505093659365608,0.9391458969418408,0.9034001048337643,0.503095519948539,0.3469422124185223
286,0.9035190450559998,0.9505361881885389,0.9392204510211246,0.903451137100631,0.5029626135075137,0.346882779252453
287,0.9033867395856852,0.9504665904626464,0.938903324773101,0.9033211136173387,0.503301172378713,0.3472036286891277
288,0.9034544874432343,0.9505022290574778,0.9392168315692794,0.9033854278348068,0.5031337376503242,0.3469300351959217
289,0.9037006934844701,0.9506317338930317,0.939080332239416,0.9036336275097023,0.5024870550012512,0.34659262777824174
290,0.9037632113999559,0.9506646156242243,0.9393108179401766,0.9036964159910386,0.502323328074631,0.3463413427050452
291,0.9036605779297863,0.950610634239795,0.939051498200299,0.9035928650993096,0.5025933183038874,0.3464569551512534
292,0.9041419840695623,0.9508638094225499,0.9394272055311422,0.9040762223729432,0.5013318069033346,0.34559612978482274
293,0.9041479300158901,0.9508669360199103,0.9393118753384937,0.9040807379097991,0.5013200068629835,0.345370196790409
294,0.9040033046428522,0.9507908837609108,0.9393591039768164,0.9039354367071162,0.5016995700147603,0.34622024341875535
295,0.904286370650048,0.950939730293171,0.9394504039335914,0.9042185987848435,0.5009596138392151,0.345421356682417
296,0.9043171779084087,0.9509559284785043,0.9395609882404891,0.9042496382426014,0.5008784353716587,0.34526720255316207
297,0.9043447810871448,0.9509704417526064,0.9394540715738545,0.904277126986925,0.5008065322094712,0.34531066154044837
298,0.9043426273230283,0.95096930934864,0.9394317475616908,0.9042762028961108,0.5008089495501996,0.34501585443198673
299,0.9044605213563777,0.9510312935736562,0.9395215609889407,0.90439286563867,0.5005036777177276,0.3450834213005645
300,0.9044815114566879,0.9510423289510777,0.9395307450950091,0.904415587965783,0.5004441984531512,0.3450887106224025
